Unnamed: 0,new_rating,decoded_emojis
21455,0,هناك وصف لوجبات غير مطابق للحقيقه .. ولكن بشكل اجمالي لابأس به
21457,-1,انا ماحبيته الصراحه اطلب الساعه 5العصر مايجيني الا الساعه 10:00 ايش هذا اتمنى يحلون هالمشكله
21462,-1,هناك مشاكل كثيره عندي لايفتخ ارجوا حل هذه المشكله
21478,-1,اسعار المطاعم مبالغ فيها
21479,0,هل يلبي الطلبات في كل دول الخليج ام
21488,-1,جيد..بعض المطاعم ما تدعم التوصيل
21493,0,مدري بس كذا
21518,-1,موقعكم خايس ونتمنى تجيبون الطلب بسرعه و عليكم السلامات
21552,-1,المطاعم بمنطقتي قليلة. وطلبنا من مطعم وصل بارد. الحين مانقدر نطلب
21556,-1,خدمت العملاء سيئه
21593,-1,جميل ولكن يتأخر
21600,-1,سئ لانه ما يوصل الى اي مكان وش الغش ذا
21609,0,مشي حالوا
21615,-1,دايما يتاخر الطلب
21661,-1,الحد اللي تشتري فيه عشان الطلب مبالغ فيه
21663,0,ضيفو الطرة/اربد/الاردن
21683,-1,سعر التوصيل غاليه
21749,-1,تحتاجون اضافه مطاعم أكثر في المناطق لأن أغلبها غير عربيه
21757,-1,الرجاء توقف الدعايات
21762,-1,السلام عليكم بس ممكن خدمة انا من سلطنة عمان وفي ولاية السويق بس في البرنامج لا تظهر ولاية السويق
21771,-1,يوجد تأخير في التوصيل عدة مرات
21774,-1,مشكلة رسوم التوصيل غالية شوي و الطلب يتأخر
21776,-1,الصوره ما طالعه
21789,-1,شوفو الموقع حلو بس ناقصو مطعم واحد هو شاورمر
21811,-1,بعضهم لا يوصل ويتأخر في التوصيل ويلغي الطلب من راسه واسعاره مرتفعة
21817,-1,يحتاج لتطوير اكثر وخدمات اكثر
21820,-1,توجد بعض المطاعم غير مشمولة ارجو توفيرها
21835,1,زوين
21836,-1,التوصيل يتأخر
21847,1,اعطيه 3 نجوم المطاعم مايتغيرون اتمنى اضافة مطاعم جديدة
21855,-1,يحتاج لتطوير اكثر والتأكد من جودة الطعام.. لحيانا يوصل الاكل مش طازج خاصة وجبات الكنتاكي
21856,-1,الحد الادنى للطلب مصييبه
21869,-1,عطوني عرض مده ربع ساعه و لمطعمين بس المهم اخترت الاصناف و باقي ٥ دقايق رحت بدفع علق لمده ٥ دقايق و عقب خذوا العرض مني .. ونسوني لمده ١٠ دقايق و زقوا بيومي كله crying face
21870,-1,بالنسبة لخاصية التتبع جدا سيئة الوقت فيه مو مضبوط والسيارة والخريطة ما تبين بشكل واضح
21883,-1,"مره جيد البرنامج , بس فيه عيب واحد - عدم توفر مطاعم كثيره"
21917,-1,لا يوجد في الكرك expressionless face
21974,1,يطولون شوي وفيه واحد سوداني باقي لي عنده ١٥ ريال بس يضل احسن برنامج توصيل
21991,0,هل البرنامج شغال ف الإمارات
21995,-1,مقبول بس ليه احط الموقع واذا دق المطعم يسأل مكان البيت
22003,-1,لأنهم زودو للحساب
22025,1,جيد التوصيل سريع والطعام حار لا يبرد بسرعه وحلوه الفكرة التوصيل من اي مطعم
22039,-1,اكثر من مره التوصيل يوصل دبل الوقت
22080,-1,اول شي طلبت وقعد نص ساعة وبعدين اتصل علي واحد مصري عندة ازعاج ماقدر اسمع صوته وان اقاعد اسلك لاني ماني سامع صوتة وبعدين جا الاكل بعد ساعاتين وبارددد وما اكلت الا وانا جوعان بس لو الاكل ياجي حار ويمديني اكلم الي يوصل اعلق واصافق بس اش نقول
22102,-1,يتاخر وهذا فقط العيب فيه واشكر من فعله
22109,1,حق البلعه زين
22113,0,.ظدظ
22139,1,حلووووووووو مررررةةةة
22147,1,احسن مطعم شفت بس لويخفضون أسعار الاكلات grinning squinting face
22156,0,صصين
22161,0,Hot
22173,-1,المشكله انه يطول طلب و شكرا
22202,1,جميل وسهل الطلبيه
22209,0,talabat vs hello food
22215,1,التطبيق مرررره يجنن smiling face with heart-eyes يجيني الطلب قبل الوقت kissing face kissing face kissing face kissing face kissing face kissing face kissing face kissing face kissing face kissing face with smiling eyes kissing face with smiling eyes kissing face with smiling eyes kissing face with smiling eyes kissing face with smiling eyes kissing face with smiling eyes
22221,-1,جيد ولكن تحديد الطلبات بسعر معين وتقييده غير جيد بالنسبة لي وأيضا تحديد الوقت بالساعة وليست بالدقائق غير محبب الي
22252,1,سهل الاستخدام انصحكم فيها
22260,-1,ساعات يتاخر الطلب اتمنى تحلون المشكلة
22288,-1,تطبيق جيد ولكن ينقصه متابعة الزبون خطوات طلبه عبر التطبيق
22290,-1,انا من جده بس البيك مو موجود فيه
22295,-1,يحتاج لسرعه تنفيذ الطلب
22303,-1,حلو بس عيبه التاخير
22311,-1,صعب
22315,-1,فيه خراب لما اطلب من كنتاكي
22340,-1,هين الصومحان الشماليه angry face angry face angry face angry face
22345,-1,حلو ومريح بس عدد المطاعم جدا قليل واغلبها تبع بيتزا وهمبرجر .. نريد مطاعم اكتر وتنوع اكتر
22354,-1,ساعة علشان يوصل الاكل و احيانا ما يضيفو الاضافات اللي ابغاها على الطلب
22362,1,جيد جدا يفضل وجود الصور في كل المطاعم
22387,-1,تأخير الطلب بعض الاحيان والمماطله
22390,-1,ابلكيشن ممتاز بس ياليت تحطون رقم تواصل عشان لو تاخر الطلب
22394,-1,تقليل الوقت
22491,-1,مو دايما كويس
22493,-1,اتغاضى عن وصول الطلب بارد مو مشكله طلبت وانا قاعد في البيت يتاخر احيان والله ٣ ساعات واحيان اكثر اقول مشيها برضو جالس في البيت كمان احيان الطلب ناقص اقول للموظف الطلب كامل يقول كامل ويروح اشوف يطلع ناقص ادق على الرقم خلاص ما عاد يرد عليك المهم الى تكررت ماعاك المشكله وتطلب برظه هذي مصيبه تخيل كم غيرك كمان تجيهم طلباتهم ناقصه وياخذون حقهم كامل تخيل كم شخص غيرك كثير ومثلي كثير لا يشتكي ولى شي مشيها سهلات اصلا خلاص حذفته ولى عاد ابغاه ...
22499,1,في برامج جديده احسن منو
22500,1,thumbs up thumbs up growing heart
22527,1,انه جيد جدن جدن جدن
22540,-1,يستغرق وقتا
22577,-1,ما ادري ليش الاسعار غالية
22581,0,neutral face kissing face with smiling eyes kissing face with smiling eyes kissing face with smiling eyes
22585,-1,الصراحة التطبيق حلوه بس في مشكلة ليش لما يجيبوا الأكل بعد ساعة أنا أجيبه الأكل 15 دقيقة والله حرام
22614,1,فزت والله
22621,1,نبا مطاعم زينه مثل البيك وريدان
22637,1,ربي يسعد صاحب الفكره
22642,-1,اعطيتكم ٣ نجمات لأن اغلب المطاعم تقول اقل من ٣٠ ريال لا ؟ ليش عالاقل تخلونه اي سعر مثلا اشتريت ساندويتش ب٥ ريال مع التوصيل ٥ يساوي ١٠ مو اقل من ٣٠ مانطلبلك؟ المطاعم اكثرها غاليه اقل من ٢٠ او ٥٠ ؟ ليش هذا thumbs down thumbs down thumbs down thumbs down thumbs down astonished face thumbs down
22742,-1,جيد جدا بس. احيانا يتأخر الطلب
22754,1,يمكن وضع المزيد من الخيرات مثل البحث عن طبق معين
22761,-1,ف صلاله بسبت التحديث الجديد مايظهر نص المناطق ياريت تعدلونن هالششي
22776,1,انه اكثر من رائع
22785,0,الرجاء وضع كودو فرع الحمدانية في قائمة المطاعم
22812,-1,لا يوجد وسيلة تواصل والموظفين لا يستجيبون
22847,-1,مافيه تحديد الموقع GPS
22848,-1,مافيه مطاعم كثيره و اذا حطو مطاعم خلو الحد الادنى مره عاليه ليه طيب انا لوحدي بطلب اكثر حد خلوه 20 او 30
22850,-1,مافيه كود خصم المطاعم قليله
22865,-1,هناك مطاعم كثيره ليست موجوده لماذا
22872,-1,التوصيل بطيإ
22887,-1,مطاعم قليلة
22891,-1,كل شيء رائع . لكن وقت التوصيل محاسب عليه التطبيق .. دائما تاخير .. واحيانا الطلب لا يصل
22901,-1,كنتو سابقا افضل ... الخدمه بدأت تسوء
22903,1,اتمنى من كل قلبي إضافة بلدان أخرى مثل مصر
22917,-1,جميل ولكن اطلب بارد
22922,-1,بسبب قلى المطاعم
22968,-1,يحتاج لاضافة المزيد من المطاعم وامكانية الطلب بدون فارق زمني بين الطلبين
22977,1,جهازي بس يضهر الخليج ضيفوا الاردن على كل الاجهزا grinning face grinning face grinning face grinning face grinning face
22995,1,اراى تحسين وعمل إضافة للولاية الاخرى القريبة مثل ولاية السويق ومناطقها
